Thatta & Shah Bunder,Southern,SO.07.04,CHACH SARKO Kako Village,B.04.06,CHACH SARKO Kako Village
Thatta & Shah Bunder,Southern,SO.07.16,TARR KHUWAJA,B.05.01,TARR KHUWAJA
Thatta & Shah Bunder,Southern,SO.07.15,SUJAWAL,B.05.02,SUJAWAL
Thatta & Shah Bunder,Southern,SO.07.07,HUSSAINABAD,B.05.03,HUSSAINABAD
Thatta & Shah Bunder,Southern,SO.07.08,JATI,B.05.04,JATI
Tando Turel,Southern,SO.06.05,TALHAR,B.06.01,TALHAR
Tando Turel,Southern,SO.06.07,TANDO MOHAMED KHAN,B.06.02,TANDO MOHAMED KHAN
Tando Turel,Southern,SO.06.03,SHAH KAPOOR,B.06.03,SHAH KAPOOR
Tando Turel,Southern,SO.06.04,SONDA,B.06.04,SONDA
Tando Turel,Southern,SO.06.06,TANDO BAGO,B.06.05,TANDO BAGO
Tando Turel,Southern,SO.06.02,NAUABAD,B.06.06,NAUABAD
Tando Turel,Southern,SO.06.01,BADIN,B.06.07,BADIN
Hyderabad,Southern,SO.03.09,SUKKUR,B.07.01,SUKKUR
Lahore & Sialkot,Central,CE.02.04,LAHORE,C.01.01,LAHORE
Lahore & Sialkot,Central,CE.02.08,TALWANDI,C.01.03,TALWANDI
Lahore & Sialkot,Central,CE.02.07,SIALKOT,C.01.05,SIALKOT
Lahore & Sialkot,Central,CE.02.03,GUJRANWALA,C.01.06,GUJRANWALA
Lahore & Sialkot,Central,CE.02.05,LALA MUSA,C.01.07,LALA MUSA
Hafizabad,Central,CE.01.01,HAFIZABAD,C.01.09,HAFIZABAD
Hafizabad,Central,CE.01.03,KARIMABAD Hafizabad,C.01.10,KARIMABAD Hafizabad
Hafizabad,Central,CE.01.02,JALALPUR BHATIAN,C.01.11,JALALPUR BHATIAN
Hafizabad,Central,CE.01.04,PINDI BHATIAN,C.01.12,PINDI BHATIAN
Hafizabad,Central,CE.01.05,THATI BHELOLPUR,C.01.13,THATI BHELOLPUR
Lahore & Sialkot,Central,CE.02.02,FAISALABAD,C.01.14,FAISALABAD
Lahore & Sialkot,Central,CE.02.06,SHAHDRA,C.01.19,SHAHDRA
Sargodha,Central,CE.06.18,SARGODHA,C.02.01,SARGODHA
Sargodha,Central,CE.06.02,BHALWAL,C.02.02,BHALWAL
Sargodha,Central,CE.06.03,BHERA,C.02.03,BHERA
Sargodha,Central,CE.06.16,PIND DADAN KHAN,C.02.04,PIND DADAN KHAN
Sargodha,Central,CE.06.12,MANDI BAHAUDIN,C.02.05,MANDI BAHAUDIN
Sargodha,Central,CE.06.10,KOT MOMIN,C.02.06,KOT MOMIN
Sargodha,Central,CE.06.14,NASEERPUR KALAN,C.02.07,NASEERPUR KALAN
Sargodha,Central,CE.06.07,JAWARIAN,C.02.08,JAWARIAN
Sargodha,Central,CE.06.13,MIDH RANJHA,C.02.09,MIDH RANJHA
Sargodha,Central,CE.06.05,CHOHA SAIDEN SHAH,C.02.12,CHOHA SAIDEN SHAH
Sargodha,Central,CE.06.17,PINDI SAIDPUR,C.02.13,PINDI SAIDPUR
Sargodha,Central,CE.06.06,HARANPUR,C.02.16,HARANPUR
Sargodha,Central,CE.06.11,LILYANI,C.02.17,LILYANI
Sargodha,Central,CE.06.09,KORRAY KOT,C.02.18,KORRAY KOT
Sargodha,Central,CE.06.08,KALRA ESTATE,C.02.19,KALRA ESTATE
Sargodha,Central,CE.06.15,PHULARWAN,C.02.21,PHULARWAN
Sargodha,Central,CE.06.01,BHAGTANWALA,C.02.22,BHAGTANWALA
Multan & Bahawalpur,Central,CE.03.06,MULTAN,C.03.01,MULTAN
Multan & Bahawalpur,Central,CE.03.07,MUMTAZABAD,C.03.02,MUMTAZABAD
Multan & Bahawalpur,Central,CE.03.10,SAHIWAL,C.03.03,SAHIWAL
Multan & Bahawalpur,Central,CE.03.12,VEHARI,C.03.04,VEHARI
Multan & Bahawalpur,Central,CE.03.03,BAKHAR,C.03.05,BAKHAR
Multan & Bahawalpur,Central,CE.03.04,"KARIMABAD, Multan",C.03.06,"KARIMABAD, Multan"
Multan & Bahawalpur,Central,CE.03.11,UCH SHARIF,C.03.08,UCH SHARIF
Multan & Bahawalpur,Central,CE.03.01,ALLAHABAD,C.03.09,ALLAHABAD
Multan & Bahawalpur,Central,CE.03.05,KHANPUR,C.03.10,KHANPUR
Multan & Bahawalpur,Central,CE.03.08,RAHIMYAR KHAN,C.03.11,RAHIMYAR KHAN
Multan & Bahawalpur,Central,CE.03.09,SADIQABAD,C.03.12,SADIQABAD
Multan & Bahawalpur,Central,CE.03.02,BAHAWALPUR,C.03.13,BAHAWALPUR
Rawalpindi,Central,CE.05.07,RAWALPINDI,D.01.01,RAWALPINDI
Rawalpindi,Central,CE.05.05,"KARIMABAD, Islamabad",D.01.02,"KARIMABAD, Islamabad"
Rawalpindi,Central,CE.05.04,ISLAMABAD,D.01.03,ISLAMABAD
Rawalpindi,Central,CE.05.01,ABBOTABAD,D.01.04,ABBOTABAD
Rawalpindi,Central,CE.05.03,BHURBAN,D.01.06,BHURBAN
Peshawar,Central,CE.04.03,PESHAWAR,D.01.07,PESHAWAR
Peshawar,Central,CE.04.02,MARDAN,D.01.08,MARDAN
Peshawar,Central,CE.04.01,"AMYN COLONY, Peshawar",D.01.09,"AMYN COLONY, Peshawar"
Rawalpindi,Central,CE.05.02,ATTOCK,D.01.10,ATTOCK
Rawalpindi,Central,CE.05.08,TAXILA,D.01.12,TAXILA
Rawalpindi,Central,CE.05.06,MUZAFFARABAD,D.01.13,MUZAFFARABAD
Rawalpindi,Central,CE.05.09,Golden Jubilee,D.01.14,Golden Jubilee
Altit & Karimabad,Hunza,HU.01.17,KARIMABAD Central,E.01.01,KARIMABAD Central
Altit & Karimabad,Hunza,HU.01.09,CHOBI KHUSHAL,E.01.02,CHOBI KHUSHAL
Altit & Karimabad,Hunza,HU.01.27,ZIARAT Astana,E.01.03,ZIARAT Astana
Altit & Karimabad,Hunza,HU.01.06,AMYNABAD,E.01.04,AMYNABAD
Altit & Karimabad,Hunza,HU.01.25,SHANO KHUSHAL,E.01.05,SHANO KHUSHAL
Altit & Karimabad,Hunza,HU.01.07,BARASHAL,E.01.06,BARASHAL
Altit & Karimabad,Hunza,HU.01.13,GARA BEREZ,E.01.07,GARA BEREZ
Altit & Karimabad,Hunza,HU.01.14,GHAMESH,E.01.08,GHAMESH
Altit & Karimabad,Hunza,HU.01.08,BROONGSHAL-Altit,E.01.09,BROONGSHAL-Altit
Altit & Karimabad,Hunza,HU.01.18,KARIMABAD-2,E.01.10,KARIMABAD-2
Altit & Karimabad,Hunza,HU.01.12,GANESH Kalan,E.01.11,GANESH Kalan
Altit & Karimabad,Hunza,HU.01.19,MOMINABAD,E.01.12,MOMINABAD
Altit & Karimabad,Hunza,HU.01.05,ALTIT Central,E.02.01,ALTIT Central
Altit & Karimabad,Hunza,HU.01.15,HERCHI,E.02.02,HERCHI
Altit & Karimabad,Hunza,HU.01.26,SULTANABAD,E.02.03,SULTANABAD
Altit & Karimabad,Hunza,HU.01.16,IMAMYARABAD,E.02.04,IMAMYARABAD
Altit & Karimabad,Hunza,HU.01.10,EMANABAD,E.02.05,EMANABAD
Altit & Karimabad,Hunza,HU.01.04,AL MUSTAFABAD Brumbun,E.02.06,AL MUSTAFABAD Brumbun
Altit & Karimabad,Hunza,HU.01.21,RAHIMABAD,E.02.07,RAHIMABAD
Altit & Karimabad,Hunza,HU.01.11,FAIZABAD,E.02.08,FAIZABAD
Altit & Karimabad,Hunza,HU.01.02,AHMEDABAD-1Paien,E.02.09,AHMEDABAD-1Paien
Altit & Karimabad,Hunza,HU.01.03,AHMEDABAD-2 Bala,E.02.10,AHMEDABAD-2 Bala
Altit & Karimabad,Hunza,HU.01.22,SALMANABAD-1 Bala,E.02.12,SALMANABAD-1 Bala
Altit & Karimabad,Hunza,HU.01.23,SALMANABAD-2 Paien,E.02.13,SALMANABAD-2 Paien
Altit & Karimabad,Hunza,HU.01.20,MUHAMMADABAD,E.02.17,MUHAMMADABAD
Alyabad & Hyderabad,Hunza,HU.02.14,HYDERABAD Central,E.03.01,HYDERABAD Central
Alyabad & Hyderabad,Hunza,HU.02.04,BERBER,E.03.02,BERBER
Alyabad & Hyderabad,Hunza,HU.02.07,DOOR KHUN,E.03.03,DOOR KHUN
Alyabad & Hyderabad,Hunza,HU.02.09,GARELTH,E.03.04,GARELTH
Alyabad & Hyderabad,Hunza,HU.02.21,SHERAZ,E.03.05,SHERAZ
Alyabad & Hyderabad,Hunza,HU.02.06,CHUMER KHAND,E.03.06,CHUMER KHAND
Alyabad & Hyderabad,Hunza,HU.02.20,SHAHABAD,E.03.07,SHAHABAD
Alyabad & Hyderabad,Hunza,HU.02.15,KHURU KHUSHAL,E.03.08,KHURU KHUSHAL
Alyabad & Hyderabad,Hunza,HU.02.05,BROONGSHAL-Hyderabad,E.03.09,BROONGSHAL-Hyderabad
Alyabad & Hyderabad,Hunza,HU.02.02,ALYABAD Central,E.04.01,ALYABAD Central
Alyabad & Hyderabad,Hunza,HU.02.16,MURTAZAABAD-1,E.04.02,MURTAZAABAD-1
Alyabad & Hyderabad,Hunza,HU.02.17,MURTAZAABAD-2,E.04.03,MURTAZAABAD-2
Alyabad & Hyderabad,Hunza,HU.02.08,FARMANABAD MURTAZAABAD-3,E.04.04,FARMANABAD MURTAZAABAD-3
Alyabad & Hyderabad,Hunza,HU.02.18,MURTAZAABAD-4,E.04.05,MURTAZAABAD-4
Alyabad & Hyderabad,Hunza,HU.02.10,HASSANABAD-1,E.04.06,HASSANABAD-1
Alyabad & Hyderabad,Hunza,HU.02.11,HASSANABAD-2,E.04.07,HASSANABAD-2
Alyabad & Hyderabad,Hunza,HU.02.12,HASSANABAD-3,E.04.08,HASSANABAD-3
Alyabad & Hyderabad,Hunza,HU.02.13,HASSANABAD-4,E.04.09,HASSANABAD-4
Alyabad & Hyderabad,Hunza,HU.02.01,AGAKHANABAD,E.04.10,AGAKHANABAD
Alyabad & Hyderabad,Hunza,HU.02.23,SULTANABAD,E.04.11,SULTANABAD
Alyabad & Hyderabad,Hunza,HU.02.19,RAHIMABAD,E.04.12,RAHIMABAD
Alyabad & Hyderabad,Hunza,HU.02.22,SINA KHAN,E.04.13,SINA KHAN
Alyabad & Hyderabad,Hunza,HU.02.03,ALYABAD DALAT,E.04.15,ALYABAD DALAT
Nasirabad,Hunza,HU.06.11,NASIRABAD Central,E.05.01,NASIRABAD Central
Nasirabad,Hunza,HU.06.09,KHIZARABAD,E.05.02,KHIZARABAD
Nasirabad,Hunza,HU.06.04,HUSSAINABAD-1,E.05.03,HUSSAINABAD-1
Nasirabad,Hunza,HU.06.05,HUSSAINABAD-2,E.05.04,HUSSAINABAD-2
Nasirabad,Hunza,HU.06.02,HUSSAINABAD BALA -3,E.05.05,HUSSAINABAD BALA -3
Nasirabad,Hunza,HU.06.03,HUSSAINABAD MASHRAQI-4,E.05.06,HUSSAINABAD MASHRAQI-4
Nasirabad,Hunza,HU.06.10,MAYOON,E.05.07,MAYOON
Nasirabad,Hunza,HU.06.06,KHANABAD-1,E.05.08,KHANABAD-1
Nasirabad,Hunza,HU.06.07,KHANABAD-2 Tekkery,E.05.09,KHANABAD-2 Tekkery
Nasirabad,Hunza,HU.06.08,KHANABAD-3 Mashraqi,E.05.10,KHANABAD-3 Mashraqi
Nasirabad,Hunza,HU.06.12,NASIRABAD-2 Bala,E.05.11,NASIRABAD-2 Bala
Nasirabad,Hunza,HU.06.01,HOON KOOT,E.05.12,HOON KOOT
Nasirabad,Hunza,HU.06.13,RAHMATABAD,E.05.13,RAHMATABAD
Gulmit,Hunza,HU.05.06,GULMIT Central,E.06.01,GULMIT Central
Gulmit,Hunza,HU.05.11,NAZIMABAD-1Bala,E.06.03,NAZIMABAD-1Bala
Gulmit,Hunza,HU.05.12,NAZIMABAD-2 Darmiyan,E.06.04,NAZIMABAD-2 Darmiyan
Gulmit,Hunza,HU.05.04,DALGIRAM,E.06.06,DALGIRAM
Gulmit,Hunza,HU.05.09,KAMARIS,E.06.07,KAMARIS
Gulmit,Hunza,HU.05.14,UDBER,E.06.08,UDBER
Gulmit,Hunza,HU.05.05,GULKIN,E.06.10,GULKIN
Gulmit,Hunza,HU.05.07,HUSSAINI,E.06.11,HUSSAINI
Gulmit,Hunza,HU.05.13,PASSU Janabad,E.06.12,PASSU Janabad
Gulmit,Hunza,HU.05.03,CHAMAN GUL,E.06.13,CHAMAN GUL
Gulmit,Hunza,HU.05.01,BORETH-1 Paien,E.06.14,BORETH-1 Paien
Gulmit,Hunza,HU.05.10,MURADABAD,E.06.15,MURADABAD
Gulmit,Hunza,HU.05.02,BORETH-2 Bala,E.06.16,BORETH-2 Bala
Shimshal,Hunza,HU.07.04,SHEMSHAL Sub-Centre,E.06.17,SHEMSHAL Sub-Centre
Shimshal,Hunza,HU.07.01,AMYNABAD Shemshal,E.06.18,AMYNABAD Shemshal
Shimshal,Hunza,HU.07.03,KHIZARABAD Shemshal,E.06.19,KHIZARABAD Shemshal
Shimshal,Hunza,HU.07.02,FARMANABAD Shemshal,E.06.20,FARMANABAD Shemshal
Gulmit,Hunza,HU.05.08,JANABAD Passu,E.06.21,JANABAD Passu
Gujal Bala,Hunza,HU.04.10,KHUDAABAD Central,E.07.01,KHUDAABAD Central
Gujal Bala,Hunza,HU.04.11,KHYBER-1,E.07.02,KHYBER-1
Gujal Bala,Hunza,HU.04.12,KHYBER-2 Imamabad,E.07.03,KHYBER-2 Imamabad
Gujal Bala,Hunza,HU.04.04,GALAPAN,E.07.04,GALAPAN
Gujal Bala,Hunza,HU.04.05,GIRCHA,E.07.05,GIRCHA
Gujal Bala,Hunza,HU.04.17,SERTEZ,E.07.06,SERTEZ
Gujal Bala,Hunza,HU.04.15,MOORKHUN,E.07.07,MOORKHUN
Gujal Bala,Hunza,HU.04.08,JAMALABAD,E.07.08,JAMALABAD
Gujal Bala,Hunza,HU.04.16,NAZIMABAD Sost Bala,E.07.09,NAZIMABAD Sost Bala
Gujal Bala,Hunza,HU.04.02,AMYNABAD Sost Paien,E.07.10,AMYNABAD Sost Paien
Gujal Bala,Hunza,HU.04.07,IMAMABAD KhudaAbad-3,E.07.11,IMAMABAD KhudaAbad-3
Gujal Bala,Hunza,HU.04.09,KARIMABAD KhudaAbad-2,E.07.12,KARIMABAD KhudaAbad-2
Gujal Bala,Hunza,HU.04.13,MISGAR-1,E.07.13,MISGAR-1
Gujal Bala,Hunza,HU.04.14,MISGAR-2,E.07.14,MISGAR-2
Gujal Bala,Hunza,HU.04.06,HUSSAINABAD,E.07.17,HUSSAINABAD
Chuperson,Hunza,HU.03.09,RESHIT Central,E.08.01,RESHIT Central
Chuperson,Hunza,HU.03.02,AMYNABAD Yezerich,E.08.02,AMYNABAD Yezerich
Chuperson,Hunza,HU.03.04,KHAIRABAD,E.08.03,KHAIRABAD
Chuperson,Hunza,HU.03.05,KHIL-1,E.08.04,KHIL-1
Chuperson,Hunza,HU.03.06,KHIL-2 Chupersan,E.08.05,KHIL-2 Chupersan
Chuperson,Hunza,HU.03.08,RAHIMABAD Kirmin-1,E.08.06,RAHIMABAD Kirmin-1
Chuperson,Hunza,HU.03.01,AMYNABAD Kirmin-2,E.08.07,AMYNABAD Kirmin-2
Chuperson,Hunza,HU.03.07,NOORABAD Kirmin-3,E.08.08,NOORABAD Kirmin-3
Chuperson,Hunza,HU.03.10,SHAR-E-SABZ,E.08.09,SHAR-E-SABZ
Chuperson,Hunza,HU.03.03,ISPANGE,E.08.10,ISPANGE
Chuperson,Hunza,HU.03.11,SHET MERG,E.08.11,SHET MERG
Chuperson,Hunza,HU.03.12,ZOOD KHUN,E.08.12,ZOOD KHUN
Gilgit,Gilgit,GL.01.05,GILGIT Central,F.01.01,GILGIT Central
Gilgit,Gilgit,GL.01.21,ZULFIQARABAD,F.01.02,ZULFIQARABAD
Gilgit,Gilgit,GL.01.07,JUTIYAL,F.01.03,JUTIYAL
Gilgit,Gilgit,GL.01.19,SONIKOTE,F.01.04,SONIKOTE
Gilgit,Gilgit,GL.01.08,KHOMER,F.01.05,KHOMER
Gilgit,Gilgit,GL.01.20,YASIN COLONY,F.01.06,YASIN COLONY
Gilgit,Gilgit,GL.01.10,MUJAHID COLONY,F.01.07,MUJAHID COLONY
Gilgit,Gilgit,GL.01.02,AMYNABAD-1 Nomal,F.01.08,AMYNABAD-1 Nomal
Gilgit,Gilgit,GL.01.03,AMYNABAD-2 Nomal,F.01.09,AMYNABAD-2 Nomal
Gilgit,Gilgit,GL.01.17,SADRUDDINABAD Nomal-3,F.01.10,SADRUDDINABAD Nomal-3
Gilgit,Gilgit,GL.01.09,MADINATUL KARIM Nomal-4,F.01.11,MADINATUL KARIM Nomal-4
Gilgit,Gilgit,GL.01.13,RAHIMABAD-1,F.01.12,RAHIMABAD-1
Gilgit,Gilgit,GL.01.14,RAHIMABAD-2,F.01.13,RAHIMABAD-2
Gilgit,Gilgit,GL.01.15,RAHIMABAD-3,F.01.14,RAHIMABAD-3
Gilgit,Gilgit,GL.01.16,RAHIMABAD-4,F.01.15,RAHIMABAD-4
"Sul, Dan & Oshikhandas",Gilgit,GL.03.21,SULTANABAD-1,F.01.16,SULTANABAD-1
"Sul, Dan & Oshikhandas",Gilgit,GL.03.22,SULTANABAD-2,F.01.17,SULTANABAD-2
"Sul, Dan & Oshikhandas",Gilgit,GL.03.23,SULTANABAD-3,F.01.18,SULTANABAD-3
"Sul, Dan & Oshikhandas",Gilgit,GL.03.24,SULTANABAD-4,F.01.19,SULTANABAD-4
"Sul, Dan & Oshikhandas",Gilgit,GL.03.01,DANYORE-1,F.01.20,DANYORE-1
"Sul, Dan & Oshikhandas",Gilgit,GL.03.05,DANYORE-2,F.01.21,DANYORE-2
"Sul, Dan & Oshikhandas",Gilgit,GL.03.06,DANYORE-3,F.01.22,DANYORE-3
"Sul, Dan & Oshikhandas",Gilgit,GL.03.07,DANYORE-4,F.01.23,DANYORE-4
"Sul, Dan & Oshikhandas",Gilgit,GL.03.08,DANYORE-5,F.01.24,DANYORE-5
"Sul, Dan & Oshikhandas",Gilgit,GL.03.09,DANYORE-6,F.01.25,DANYORE-6
"Sul, Dan & Oshikhandas",Gilgit,GL.03.10,DANYORE-7,F.01.26,DANYORE-7
"Sul, Dan & Oshikhandas",Gilgit,GL.03.11,DANYORE-8,F.01.27,DANYORE-8
"Sul, Dan & Oshikhandas",Gilgit,GL.03.12,DANYORE-9,F.01.28,DANYORE-9
"Sul, Dan & Oshikhandas",Gilgit,GL.03.02,DANYORE-10,F.01.29,DANYORE-10
"Sul, Dan & Oshikhandas",Gilgit,GL.03.03,DANYORE-11,F.01.30,DANYORE-11
"Sul, Dan & Oshikhandas",Gilgit,GL.03.13,OSHIKHANDAS-1,F.01.31,OSHIKHANDAS-1
"Sul, Dan & Oshikhandas",Gilgit,GL.03.14,OSHIKHANDAS-2,F.01.32,OSHIKHANDAS-2
"Sul, Dan & Oshikhandas",Gilgit,GL.03.15,OSHIKHANDAS-3,F.01.33,OSHIKHANDAS-3
"Sul, Dan & Oshikhandas",Gilgit,GL.03.16,OSHIKHANDAS-4,F.01.34,OSHIKHANDAS-4
"Sul, Dan & Oshikhandas",Gilgit,GL.03.17,OSHIKHANDAS-5,F.01.35,OSHIKHANDAS-5
"Sul, Dan & Oshikhandas",Gilgit,GL.03.18,OSHIKHANDAS-6,F.01.36,OSHIKHANDAS-6
"Sul, Dan & Oshikhandas",Gilgit,GL.03.19,OSHIKHANDAS-7,F.01.37,OSHIKHANDAS-7
"Sul, Dan & Oshikhandas",Gilgit,GL.03.20,OSHIKHANDAS-8,F.01.38,OSHIKHANDAS-8
Skardu,Gilgit,GL.02.04,SKARDU,F.01.39,SKARDU
Skardu,Gilgit,GL.02.03,SATELLITE TOWN Skardu,F.01.40,SATELLITE TOWN Skardu
"Sul, Dan & Oshikhandas",Gilgit,GL.03.04,DANYORE-12,F.01.42,DANYORE-12
Gilgit,Gilgit,GL.01.12,NOORABAD,F.01.43,NOORABAD
Gilgit,Gilgit,GL.01.11,NOOR COLONY,F.01.44,NOOR COLONY
Gilgit,Gilgit,GL.01.01,AMYNABAD Jutiyal,F.01.45,AMYNABAD Jutiyal
Gilgit,Gilgit,GL.01.04,BALADUL KARIM,F.01.49,BALADUL KARIM
Gilgit,Gilgit,GL.01.06,HUSSAINABAD,F.01.50,HUSSAINABAD
Gilgit,Gilgit,GL.01.18,SATELLITE TOWN Jutiyal,F.01.52,SATELLITE TOWN Jutiyal
Skardu,Gilgit,GL.02.01,GAMBA,F.01.53,GAMBA
Gilgit,Gilgit,GL.01.99,Bunji 2,F.01.56,Bunji 2
Singal,Ishkoman Puniyal,IP.07.12,SINGAL Central,G.01.01,SINGAL Central
Singal,Ishkoman Puniyal,IP.07.02,BUBUR-1 Paien,G.01.02,BUBUR-1 Paien
Singal,Ishkoman Puniyal,IP.07.03,BUBUR-2 Bala,G.01.03,BUBUR-2 Bala
Singal,Ishkoman Puniyal,IP.07.11,HUSSAINABAD Bubur-3 Bala,G.01.04,HUSSAINABAD Bubur-3 Bala
Singal,Ishkoman Puniyal,IP.07.06,GOHARABAD,G.01.05,GOHARABAD
Singal,Ishkoman Puniyal,IP.07.05,GEECH,G.01.06,GEECH
Singal,Ishkoman Puniyal,IP.07.13,THINGDAS,G.01.07,THINGDAS
Singal,Ishkoman Puniyal,IP.07.07,GULMUTI,G.01.08,GULMUTI
Singal,Ishkoman Puniyal,IP.07.08,GURUNJER-1 Paien,G.01.09,GURUNJER-1 Paien
Singal,Ishkoman Puniyal,IP.07.09,GURUNJER-2 Bala,G.01.10,GURUNJER-2 Bala
Singal,Ishkoman Puniyal,IP.07.10,GURUNJER-3 Bala,G.01.11,GURUNJER-3 Bala
Sherquilla,Ishkoman Puniyal,IP.06.06,KARIMABAD Sherqilla-Sub-Centre,G.01.12,KARIMABAD Sherqilla-Sub-Centre
Sherquilla,Ishkoman Puniyal,IP.06.04,HUSSAINABAD Sherqilla-2,G.01.13,HUSSAINABAD Sherqilla-2
Sherquilla,Ishkoman Puniyal,IP.06.07,RAHIMABAD Sherqilla-3,G.01.14,RAHIMABAD Sherqilla-3
Sherquilla,Ishkoman Puniyal,IP.06.08,SULTANABAD Sherqilla-4,G.01.15,SULTANABAD Sherqilla-4
Sherquilla,Ishkoman Puniyal,IP.06.02,DERENAY,G.01.16,DERENAY
Sherquilla,Ishkoman Puniyal,IP.06.03,HAMUCHAL,G.01.17,HAMUCHAL
Sherquilla,Ishkoman Puniyal,IP.06.05,JAPUKAY,G.01.18,JAPUKAY
